species,state,lat,lon,date_time,day,month,year
Lycorma delicatula,Pennsylvania,40.061804,-75.684643,2019-08-17 19:45:38,17,8,2019
Lycorma delicatula,Pennsylvania,40.570839,-75.480832,2019-08-17 13:00:58,17,8,2019
Lycorma delicatula,Pennsylvania,39.968057,-75.254093,2019-08-17 10:37:37,17,8,2019
Lycorma delicatula,Pennsylvania,39.965382,-75.253307,2019-08-17 10:15:28,17,8,2019
Lycorma delicatula,Pennsylvania,40.03613,-75.47108,2019-08-08 12:20:09,8,8,2019
Lycorma delicatula,Pennsylvania,40.07475,-75.68525,2019-08-15 12:29:44,15,8,2019
Lycorma delicatula,Pennsylvania,40.194291,-75.744436,2019-08-09 21:23:48,9,8,2019
Lycorma delicatula,Pennsylvania,40.191991,-75.617152,2019-08-15 12:42:58,15,8,2019
Lycorma delicatula,Pennsylvania,40.06472,-75.686128,2019-08-15 18:33:36,15,8,2019
Lycorma delicatula,Pennsylvania,40.034877,-75.463529,2019-08-04 17:51:39,4,8,2019
Lycorma delicatula,Pennsylvania,40.063432,-75.527463,2019-08-15 17:50,15,8,2019
Lycorma delicatula,Pennsylvania,40.105088,-75.295581,2019-08-15 11:28:58,15,8,2019
Lycorma delicatula,Pennsylvania,40.104706,-75.296419,2019-08-15 14:29:18,15,8,2019
Lycorma delicatula,Pennsylvania,39.934287,-75.437747,2019-08-14 11:49:28,14,8,2019
Lycorma delicatula,Pennsylvania,40.089913,-75.371303,2019-08-14 14:06:01,14,8,2019
Lycorma delicatula,New Jersey,40.77132,-74.640002,2019-08-13 15:44:33,13,8,2019
Lycorma delicatula,Pennsylvania,40.044172,-75.464289,2019-08-10 14:51,10,8,2019
Lycorma delicatula,Pennsylvania,40.049217,-75.237595,2019-08-03 19:48:25,3,8,2019
Lycorma delicatula,Pennsylvania,40.140922,-75.285626,2019-08-12 15:16:21,12,8,2019
Lycorma delicatula,Pennsylvania,40.695463,-75.446431,2019-08-11 21:44:05,11,8,2019
Lycorma delicatula,Pennsylvania,40.615085,-75.366382,2019-08-11 12:05:09,11,8,2019
Lycorma delicatula,Pennsylvania,40.158399,-75.142652,2019-08-10 13:35:20,10,8,2019
Lycorma delicatula,Pennsylvania,40.041061,-75.417749,2019-08-10 18:41:07,10,8,2019
Lycorma delicatula,Pennsylvania,40.286575,-75.109475,2019-08-09 14:34:08,9,8,2019
Lycorma delicatula,Pennsylvania,40.61005,-75.378928,2019-08-09 18:55:38,9,8,2019
Lycorma delicatula,Pennsylvania,40.081739,-75.191884,2019-08-09 16:16:28,9,8,2019
Lycorma delicatula,Virginia,39.199713,-78.165719,2019-08-09 14:40:23,9,8,2019
Lycorma delicatula,Virginia,39.200038,-78.16565,2019-08-09 14:30:06,9,8,2019
Lycorma delicatula,Virginia,39.196067,-78.157119,2019-08-09 14:08:47,9,8,2019
Lycorma delicatula,Pennsylvania,40.024901,-75.222118,2019-08-07 12:52:18,7,8,2019
Lycorma delicatula,Pennsylvania,39.788472,-76.230326,2019-08-08 18:55:13,8,8,2019
Lycorma delicatula,Pennsylvania,40.555893,-75.204041,2019-08-08 17:38:30,8,8,2019
Lycorma delicatula,Pennsylvania,39.995779,-75.296658,2019-08-08 18:50:22,8,8,2019
Lycorma delicatula,Pennsylvania,40.065147,-75.687278,2019-08-06 12:16:24,6,8,2019
Lycorma delicatula,Virginia,39.202667,-78.165069,2019-08-06 14:46,6,8,2019
Lycorma delicatula,Virginia,39.201522,-78.167512,2019-08-06 9:18:51,6,8,2019
Lycorma delicatula,Pennsylvania,40.037269,-75.691371,2019-08-06 9:54:22,6,8,2019
Lycorma delicatula,Pennsylvania,40.369629,-75.991783,2019-08-05 1:34:44,5,8,2019
Lycorma delicatula,Pennsylvania,40.061107,-75.257744,2019-08-05 16:45:52,5,8,2019
Lycorma delicatula,Pennsylvania,40.061961,-75.689117,2019-08-05 13:00:18,5,8,2019
Lycorma delicatula,Pennsylvania,39.955232,-75.1728,2019-08-03 16:45:26,3,8,2019
Lycorma delicatula,Pennsylvania,40.116501,-76.319167,2019-08-05 12:13,5,8,2019
Lycorma delicatula,Virginia,39.201664,-78.153679,2019-07-27 14:15:22,27,7,2019
Lycorma delicatula,New Jersey,40.740767,-74.068955,2019-08-05 9:15:32,5,8,2019
Lycorma delicatula,Pennsylvania,40.049632,-75.403444,2019-08-05 8:39:30,5,8,2019
Lycorma delicatula,Pennsylvania,40.071895,-75.225578,2019-08-04 22:56,4,8,2019
Lycorma delicatula,Pennsylvania,40.662046,-75.407543,2019-08-03 16:30:37,3,8,2019
Lycorma delicatula,Pennsylvania,40.039173,-75.482692,2019-08-03 10:15:09,3,8,2019
Lycorma delicatula,Pennsylvania,40.134164,-75.513763,2019-08-02 17:54:30,2,8,2019
Lycorma delicatula,Pennsylvania,40.596863,-75.501678,2019-08-02 19:39:54,2,8,2019
Lycorma delicatula,Pennsylvania,39.823577,-75.674306,2019-08-01 9:08:30,1,8,2019
Lycorma delicatula,Pennsylvania,40.065147,-75.686828,2019-08-02 12:08:03,2,8,2019
Lycorma delicatula,Pennsylvania,40.124333,-75.441321,2019-08-02 12:47:43,2,8,2019
Lycorma delicatula,Pennsylvania,40.437277,-75.099969,2019-08-02 11:23:52,2,8,2019
Lycorma delicatula,New Jersey,40.73977,-74.069528,2019-07-31 11:13:11,31,7,2019
Lycorma delicatula,Pennsylvania,40.235852,-74.946548,2019-08-01 19:29:52,1,8,2019
Lycorma delicatula,Pennsylvania,40.060806,-75.653092,2019-08-01 14:17:06,1,8,2019
Lycorma delicatula,Pennsylvania,40.0653,-75.687583,2019-08-01 12:18:21,1,8,2019
Lycorma delicatula,Pennsylvania,40.063297,-75.686263,2019-07-31 18:10:57,31,7,2019
Lycorma delicatula,Pennsylvania,40.601971,-75.228105,2019-07-30 14:51:20,30,7,2019
Lycorma delicatula,Pennsylvania,40.380182,-76.062149,2019-07-30T10:02:56Z,30,7,2019
Lycorma delicatula,Pennsylvania,40.024254,-75.422131,2019-07-30 8:26:02,30,7,2019
Lycorma delicatula,Pennsylvania,39.971308,-75.184205,2019-07-29 19:58:40,29,7,2019
Lycorma delicatula,Pennsylvania,40.737106,-75.28338,2019-07-29 14:55:14,29,7,2019
Lycorma delicatula,Pennsylvania,40.088041,-75.061672,2019-07-29 11:24:22,29,7,2019
Lycorma delicatula,Virginia,39.211208,-78.162369,2019-07-29 10:58:57,29,7,2019
Lycorma delicatula,Pennsylvania,40.003312,-75.713089,2019-07-28 18:03:39,28,7,2019
Lycorma delicatula,Pennsylvania,40.201421,-75.250288,2019-07-28 18:35:01,28,7,2019
Lycorma delicatula,Pennsylvania,40.004115,-75.711754,2019-07-28 19:26:08,28,7,2019
Lycorma delicatula,New Jersey,40.322686,-74.904586,2019-07-28 12:52:40,28,7,2019
Lycorma delicatula,Pennsylvania,40.112337,-75.168615,2018-10-30 15:58:56,30,10,2018
Lycorma delicatula,New Jersey,40.416204,-74.682256,2019-07-24 10:48,24,7,2019
Lycorma delicatula,Pennsylvania,40.161795,-75.675941,2018-08-03 18:42:50,3,8,2018
Lycorma delicatula,Pennsylvania,40.112433,-75.168498,2019-07-18 11:40:32,18,7,2019
Lycorma delicatula,Pennsylvania,40.093033,-75.260942,2019-07-25 18:54:04,25,7,2019
Lycorma delicatula,Pennsylvania,40.069686,-75.229653,2019-07-24 10:33:36,24,7,2019
Lycorma delicatula,Pennsylvania,40.380907,-76.062091,2019-07-24T12:50:43Z,24,7,2019
Lycorma delicatula,Pennsylvania,40.036518,-75.176254,2019-07-23 14:48:08,23,7,2019
Lycorma delicatula,Pennsylvania,40.626359,-75.495894,2019-07-23 13:47:43,23,7,2019
Lycorma delicatula,Pennsylvania,40.672358,-75.340042,2019-07-23 16:41:08,23,7,2019
Lycorma delicatula,Pennsylvania,40.579887,-75.53122,2019-07-23 15:36:25,23,7,2019
Lycorma delicatula,Pennsylvania,39.996099,-75.288329,2019-07-21 14:58:13,21,7,2019
Lycorma delicatula,Pennsylvania,40.126664,-75.442878,2019-07-12 15:00:17,12,7,2019
Lycorma delicatula,Delaware,39.771723,-75.555276,2019-07-15 14:48:24,15,7,2019
Lycorma delicatula,New Jersey,40.322063,-74.900545,2019-07-15 10:28:43,15,7,2019
Lycorma delicatula,Pennsylvania,39.92995,-75.141158,2019-07-15 11:30,15,7,2019
Lycorma delicatula,Pennsylvania,40.086408,-75.426856,2019-07-14 16:32:49,14,7,2019
Lycorma delicatula,Pennsylvania,40.193641,-75.269705,2019-07-14 16:43:13,14,7,2019
Lycorma delicatula,Pennsylvania,39.919742,-75.644024,2019-07-14 10:42:54,14,7,2019
Lycorma delicatula,Pennsylvania,40.072824,-75.297881,2019-07-14 9:15:50,14,7,2019
Lycorma delicatula,Pennsylvania,40.6646,-75.370986,2019-07-13 11:26,13,7,2019
Lycorma delicatula,Pennsylvania,40.270568,-75.212653,2019-07-13 18:31:11,13,7,2019
Lycorma delicatula,Pennsylvania,40.25372,-75.233325,2019-07-13 19:13:16,13,7,2019
Lycorma delicatula,Pennsylvania,40.059661,-75.184074,2019-07-11 8:25,11,7,2019
Lycorma delicatula,Pennsylvania,40.671019,-75.201404,2019-07-13 15:24:21,13,7,2019
Lycorma delicatula,Pennsylvania,40.380977,-76.061912,2019-07-13 14:14:29,13,7,2019
Lycorma delicatula,Pennsylvania,40.210295,-75.287298,2019-07-13 9:42:13,13,7,2019
Lycorma delicatula,Pennsylvania,40.146953,-75.543847,2019-07-07 18:36:13,7,7,2019
Lycorma delicatula,Pennsylvania,40.167238,-75.230942,2019-07-12 16:46:38,12,7,2019
Lycorma delicatula,Pennsylvania,40.041747,-75.479839,2019-07-10 19:27:12,10,7,2019
Lycorma delicatula,Pennsylvania,40.024038,-75.422268,2019-07-08 14:10:36,8,7,2019
Lycorma delicatula,New Jersey,40.32203,-74.900568,2019-07-08 13:07:14,8,7,2019
Lycorma delicatula,Pennsylvania,40.033306,-75.639566,2019-07-07 18:15:05,7,7,2019
Lycorma delicatula,Pennsylvania,39.946989,-75.142811,2019-07-07 15:05:58,7,7,2019
Lycorma delicatula,Pennsylvania,40.123524,-75.444473,2019-07-07 11:09:54,7,7,2019
Lycorma delicatula,Pennsylvania,40.020849,-75.188385,2019-07-06 15:05:55,6,7,2019
Lycorma delicatula,Pennsylvania,40.608555,-75.459648,2019-07-05 19:01:55,5,7,2019
Lycorma delicatula,Pennsylvania,40.03458,-75.741704,2019-07-05 14:19:18,5,7,2019
Lycorma delicatula,Pennsylvania,40.582907,-75.520975,2019-07-05 12:28:45,5,7,2019
Lycorma delicatula,Pennsylvania,40.097292,-75.400688,2019-07-05 10:23:50,5,7,2019
Lycorma delicatula,Pennsylvania,40.1101,-75.4579,2019-07-04 12:52:43,4,7,2019
Lycorma delicatula,Pennsylvania,40.109906,-75.469087,2019-07-04 12:18:50,4,7,2019
Lycorma delicatula,Pennsylvania,40.27673,-75.275895,2019-07-03 18:32:51,3,7,2019
Lycorma delicatula,Pennsylvania,40.204068,-74.952071,2019-07-03 17:32:15,3,7,2019
Lycorma delicatula,Pennsylvania,39.930656,-75.24099,2019-07-03 12:59:13,3,7,2019
Lycorma delicatula,Pennsylvania,39.932464,-75.14224,2019-06-27 11:11:18,27,6,2019
Lycorma delicatula,Pennsylvania,40.348188,-75.067126,2019-07-01 19:03:01,1,7,2019
Lycorma delicatula,Pennsylvania,40.064258,-75.687028,2019-07-01 18:01:12,1,7,2019
Lycorma delicatula,Pennsylvania,39.822698,-75.674639,2019-06-25 14:30,25,6,2019
Lycorma delicatula,Pennsylvania,40.633137,-75.422261,2019-06-30 17:02:48,30,6,2019
Lycorma delicatula,Pennsylvania,40.082103,-75.709633,2019-06-28 18:46:27,28,6,2019
Lycorma delicatula,Pennsylvania,40.029096,-76.231464,2019-06-28 13:24:07,28,6,2019
Lycorma delicatula,Pennsylvania,40.132855,-75.302187,2019-06-28 11:00:55,28,6,2019
Lycorma delicatula,Pennsylvania,40.147114,-75.41783,2019-06-27 0:52:45,27,6,2019
Lycorma delicatula,Pennsylvania,40.642933,-75.553708,2019-06-26 13:47:26,26,6,2019
Lycorma delicatula,New Jersey,40.327061,-74.898863,2019-06-26 13:20:09,26,6,2019
Lycorma delicatula,Pennsylvania,40.129993,-75.466078,2019-06-25 14:00,25,6,2019
Lycorma delicatula,Pennsylvania,39.958363,-75.207855,2019-06-25 8:06:07,25,6,2019
Lycorma delicatula,Delaware,39.771946,-75.553612,2019-06-21 11:22:05,21,6,2019
Lycorma delicatula,Pennsylvania,40.085418,-75.615703,2019-06-24 12:02:28,24,6,2019
Lycorma delicatula,Pennsylvania,40.164701,-76.165359,2019-06-23 13:52:37,23,6,2019
Lycorma delicatula,Pennsylvania,40.195761,-75.428297,2019-06-23 9:58,23,6,2019
Lycorma delicatula,Pennsylvania,40.122749,-75.441246,2019-06-23 11:13:56,23,6,2019
Lycorma delicatula,Pennsylvania,39.930711,-75.141339,2019-06-22 12:45,22,6,2019
Lycorma delicatula,Pennsylvania,40.112239,-76.238045,2019-06-22 11:09:41,22,6,2019
Lycorma delicatula,Pennsylvania,40.024464,-75.423044,2019-06-21 17:39:40,21,6,2019
Lycorma delicatula,Pennsylvania,39.981218,-75.51693,2019-06-14 15:33:02,14,6,2019
Lycorma delicatula,Pennsylvania,40.263342,-75.46042,2018-07-15 16:05:22,15,7,2018
Lycorma delicatula,Pennsylvania,40.261642,-75.460285,2018-08-23 8:37:44,23,8,2018
Lycorma delicatula,Pennsylvania,40.070495,-75.786405,2019-06-18 12:30:26,18,6,2019
Lycorma delicatula,Pennsylvania,40.04475,-75.198983,2019-06-09 8:15:11,9,6,2019
Lycorma delicatula,Pennsylvania,40.601668,-75.299325,2019-06-17 19:11:39,17,6,2019
Lycorma delicatula,Pennsylvania,40.155942,-75.332962,2019-06-16 16:49:36,16,6,2019
Lycorma delicatula,Pennsylvania,40.155965,-75.332972,2019-06-16 15:46:33,16,6,2019
Lycorma delicatula,Pennsylvania,39.949733,-75.44355,2019-06-16 15:47:55,16,6,2019
Lycorma delicatula,Pennsylvania,40.15594,-75.332997,2019-06-16 16:52:01,16,6,2019
Lycorma delicatula,Pennsylvania,40.127724,-76.16452,2019-06-16 13:46:41,16,6,2019
Lycorma delicatula,Pennsylvania,40.156006,-75.332951,2019-06-16 16:20:50,16,6,2019
Lycorma delicatula,Pennsylvania,40.025658,-75.538322,2019-06-16 9:39:17,16,6,2019
Lycorma delicatula,Pennsylvania,40.087941,-75.396095,2019-06-16 11:13:05,16,6,2019
Lycorma delicatula,Pennsylvania,40.146676,-75.501866,2019-06-14 11:33:01,14,6,2019
Lycorma delicatula,Pennsylvania,40.269943,-75.377661,2019-06-13 15:22:54,13,6,2019
Lycorma delicatula,Pennsylvania,40.555676,-75.988247,2019-06-12 15:38:20,12,6,2019
Lycorma delicatula,Pennsylvania,39.951185,-75.451977,2019-06-11 7:24,11,6,2019
Lycorma delicatula,Pennsylvania,40.31797,-76.013117,2019-06-12 10:50:30,12,6,2019
Lycorma delicatula,Pennsylvania,40.380599,-76.06199,2019-06-11 14:54:34,11,6,2019
Lycorma delicatula,Pennsylvania,40.03075,-75.207943,2019-06-11 7:08:10,11,6,2019
Lycorma delicatula,Pennsylvania,40.200112,-75.289129,2019-06-09 15:31:33,9,6,2019
Lycorma delicatula,Pennsylvania,40.038689,-75.266517,2019-06-08 11:43:37,8,6,2019
Lycorma delicatula,Pennsylvania,40.05487,-75.66468,2019-06-06 17:29:05,6,6,2019
Lycorma delicatula,Pennsylvania,40.017579,-75.411636,2019-06-05 9:34:55,5,6,2019
Lycorma delicatula,Pennsylvania,40.416277,-76.096738,2019-06-03 18:47:38,3,6,2019
Lycorma delicatula,Pennsylvania,39.930944,-75.141583,2019-06-01 15:14,1,6,2019
Lycorma delicatula,Pennsylvania,40.107605,-75.476207,2019-06-01 13:08:12,1,6,2019
Lycorma delicatula,Pennsylvania,40.037735,-75.203972,2019-05-29 12:11:09,29,5,2019
Lycorma delicatula,Pennsylvania,39.933884,-75.831985,2019-05-27 18:15:14,27,5,2019
Lycorma delicatula,Pennsylvania,40.051132,-75.40064,2019-05-26 14:41:49,26,5,2019
Lycorma delicatula,Pennsylvania,40.069267,-75.231529,2019-05-26 9:16:45,26,5,2019
Lycorma delicatula,Pennsylvania,40.165187,-75.229351,2019-05-25 17:34:48,25,5,2019
Lycorma delicatula,Pennsylvania,40.34872,-75.490712,2019-05-25 13:37:51,25,5,2019
Lycorma delicatula,Pennsylvania,40.335175,-75.97818,2019-05-24 20:25:57,24,5,2019
Lycorma delicatula,Pennsylvania,40.148403,-75.504395,2019-05-24 17:13:35,24,5,2019
Lycorma delicatula,Pennsylvania,40.02794,-75.621245,2019-05-19 18:44,19,5,2019
Lycorma delicatula,Pennsylvania,40.027889,-75.621134,2019-05-19 18:38:17,19,5,2019
Lycorma delicatula,Pennsylvania,40.249363,-75.820245,2018-08-10 17:30:46,10,8,2018
Lycorma delicatula,Pennsylvania,40.050146,-75.763047,2019-05-16 12:55:06,16,5,2019
Lycorma delicatula,Pennsylvania,40.705358,-75.312947,2018-08-31,31,8,2018
Lycorma delicatula,Pennsylvania,40.305028,-75.405328,2018-10-04 9:24:54,4,10,2018
Lycorma delicatula,Pennsylvania,40.265113,-75.703412,2018-01-04 8:55:50,4,1,2018
Lycorma delicatula,Pennsylvania,40.055531,-75.228855,2019-04-06 8:04:15,6,4,2019
Lycorma delicatula,Pennsylvania,40.064644,-75.226433,2019-03-29 18:57:10,29,3,2019
Lycorma delicatula,Pennsylvania,40.606835,-75.37881,2018-09-16 16:44:50,16,9,2018
Lycorma delicatula,Pennsylvania,40.602889,-75.377872,2018-09-11 8:57:42,11,9,2018
Lycorma delicatula,Pennsylvania,40.554597,-76.114992,2019-01-16T15:28:29Z,16,1,2019
Lycorma delicatula,Pennsylvania,40.502619,-76.261196,2018-12-29 8:56:28,29,12,2018
Lycorma delicatula,Pennsylvania,40.674181,-75.249287,2018-09-23 8:13:43,23,9,2018
Lycorma delicatula,Pennsylvania,40.413601,-75.671944,2017-09-03 12:00:19,3,9,2017
Lycorma delicatula,Pennsylvania,40.430334,-75.263807,2018-08-20 18:10:47,20,8,2018
Lycorma delicatula,Pennsylvania,40.493013,-75.81623,2018-08-17 9:41,17,8,2018
Lycorma delicatula,Pennsylvania,40.38123,-76.057615,2018-11-12T14:19:18Z,12,11,2018
Lycorma delicatula,Pennsylvania,40.039173,-75.482688,2018-11-02 15:05:08,2,11,2018
Lycorma delicatula,Pennsylvania,39.824081,-75.674347,2018-11-01 14:57:55,1,11,2018
Lycorma delicatula,Pennsylvania,40.60817,-75.37307,2018-11-01 17:33:18,1,11,2018
Lycorma delicatula,Pennsylvania,40.689577,-75.855922,2018-10-25 13:41:46,25,10,2018
Lycorma delicatula,Pennsylvania,40.511071,-76.099695,2018-10-24 16:07:40,24,10,2018
Lycorma delicatula,Pennsylvania,40.560183,-76.058943,2018-10-24 14:39:26,24,10,2018
Lycorma delicatula,Pennsylvania,40.560321,-76.058704,2018-10-24T14:28:49Z,24,10,2018
Lycorma delicatula,Pennsylvania,40.457325,-75.728172,2018-10-21 10:14:08,21,10,2018
Lycorma delicatula,Pennsylvania,40.368532,-75.242741,2018-10-20 13:09:37,20,10,2018
Lycorma delicatula,Pennsylvania,40.108334,-75.121712,2018-10-08 11:17:16,8,10,2018
Lycorma delicatula,Pennsylvania,40.526818,-76.224513,2018-10-16 12:48:08,16,10,2018
Lycorma delicatula,Pennsylvania,40.090295,-75.224946,2018-10-16 10:03:24,16,10,2018
Lycorma delicatula,Pennsylvania,40.200346,-75.26052,2018-10-13 16:07:11,13,10,2018
Lycorma delicatula,Pennsylvania,40.370346,-76.077023,2018-10-12T08:39:47Z,12,10,2018
Lycorma delicatula,Pennsylvania,40.101167,-75.242128,2018-10-09 15:15:25,9,10,2018
Lycorma delicatula,Pennsylvania,40.307679,-75.178397,2018-10-09 18:20:02,9,10,2018
Lycorma delicatula,Pennsylvania,40.416744,-76.102091,2018-10-09T11:56:55Z,9,10,2018
Lycorma delicatula,Pennsylvania,40.415662,-76.096887,2018-10-09 11:44:18,9,10,2018
Lycorma delicatula,Pennsylvania,40.416121,-76.093176,2018-10-09T11:31:05Z,9,10,2018
Lycorma delicatula,Pennsylvania,40.416142,-76.094184,2018-10-09T11:35:12Z,9,10,2018
Lycorma delicatula,Pennsylvania,40.313874,-76.016494,2018-10-08 17:52:22,8,10,2018
Lycorma delicatula,Pennsylvania,40.108334,-75.121712,2018-10-08 11:17:16,8,10,2018
Lycorma delicatula,Pennsylvania,40.687318,-75.213892,2018-10-07 14:26:09,7,10,2018
Lycorma delicatula,Pennsylvania,40.605075,-75.626624,2018-10-07 9:47:37,7,10,2018
Lycorma delicatula,Pennsylvania,40.102342,-76.078914,2018-10-05 17:56:55,5,10,2018
Lycorma delicatula,Pennsylvania,40.141818,-75.650012,2018-07-04,4,7,2018
Lycorma delicatula,Pennsylvania,40.088704,-75.39482,2018-10-03 14:18,3,10,2018
Lycorma delicatula,Pennsylvania,40.039182,-75.482643,2018-10-03 18:23:27,3,10,2018
Lycorma delicatula,Pennsylvania,40.511082,-76.099736,2018-10-02 12:14:11,2,10,2018
Lycorma delicatula,Pennsylvania,40.370445,-76.077087,2018-10-02T11:10:04Z,2,10,2018
Lycorma delicatula,Pennsylvania,40.384225,-76.069356,2018-10-02T10:11:57Z,2,10,2018
Lycorma delicatula,Pennsylvania,40.381467,-76.062195,2018-10-02T09:51:22Z,2,10,2018
Lycorma delicatula,Pennsylvania,40.19829,-75.79314,2018-09-30 14:28:31,30,9,2018
Lycorma delicatula,Pennsylvania,40.565828,-75.522972,2018-09-30 12:50:34,30,9,2018
Lycorma delicatula,Pennsylvania,40.39101,-75.920596,2018-09-30T09:57:38Z,30,9,2018
Lycorma delicatula,Pennsylvania,40.580514,-75.728938,2018-09-29 9:48:09,29,9,2018
Lycorma delicatula,Pennsylvania,40.57473,-75.557922,2018-09-29 12:56,29,9,2018
Lycorma delicatula,Pennsylvania,40.274643,-75.455132,2018-09-29 13:47:43,29,9,2018
Lycorma delicatula,Pennsylvania,40.500244,-75.704445,2018-09-29 13:42:09,29,9,2018
Lycorma delicatula,Pennsylvania,41.229141,-75.457726,2018-09-15 13:04,15,9,2018
Lycorma delicatula,Pennsylvania,39.997182,-75.666049,2018-09-26 12:25:39,26,9,2018
Lycorma delicatula,Pennsylvania,39.933334,-75.832039,2018-08-26 19:08:57,26,8,2018
Lycorma delicatula,Pennsylvania,40.111989,-75.591055,2018-09-26 11:08:45,26,9,2018
Lycorma delicatula,Pennsylvania,40.581695,-75.708612,2018-08-27 19:54:19,27,8,2018
Lycorma delicatula,Pennsylvania,40.370855,-76.032562,2018-09-24T09:37:39Z,24,9,2018
Lycorma delicatula,Pennsylvania,40.186681,-75.514458,2018-09-20,20,9,2018
Lycorma delicatula,Pennsylvania,40.112098,-75.112947,2018-09-22 9:38,22,9,2018
Lycorma delicatula,Pennsylvania,40.124339,-75.459687,2018-09-21 16:03:57,21,9,2018
Lycorma delicatula,Pennsylvania,40.36991,-76.043809,2018-09-21T16:10:38Z,21,9,2018
Lycorma delicatula,Pennsylvania,40.373105,-76.053361,2018-09-21T14:59:33Z,21,9,2018
Lycorma delicatula,Pennsylvania,40.372197,-76.053816,2018-09-21 15:19:41,21,9,2018
Lycorma delicatula,Pennsylvania,40.372806,-76.053082,2018-09-21T15:08:38Z,21,9,2018
Lycorma delicatula,Pennsylvania,40.186681,-75.514458,2018-09-20,20,9,2018
Lycorma delicatula,Pennsylvania,40.186697,-75.51434,2018-09-21 13:23:48,21,9,2018
Lycorma delicatula,Pennsylvania,40.186792,-75.514404,2018-09-21 10:45:36,21,9,2018
Lycorma delicatula,Pennsylvania,40.186591,-75.514446,2018-09-20 11:30:04,20,9,2018
Lycorma delicatula,Pennsylvania,40.186571,-75.514369,2018-09-21 11:31:01,21,9,2018
Lycorma delicatula,Pennsylvania,40.18664,-75.514471,2018-09-21 10:43:13,21,9,2018
Lycorma delicatula,Pennsylvania,40.186634,-75.514476,2018-09-21 9:53:13,21,9,2018
Lycorma delicatula,Pennsylvania,40.186521,-75.514441,2018-09-21 9:56:53,21,9,2018
Lycorma delicatula,Pennsylvania,40.186793,-75.51409,2018-09-21,21,9,2018
Lycorma delicatula,Pennsylvania,40.186551,-75.514425,2018-09-21 8:58:08,21,9,2018
Lycorma delicatula,Pennsylvania,40.18546,-75.520607,2018-09-20 16:42:36,20,9,2018
Lycorma delicatula,Pennsylvania,40.186512,-75.514486,2018-09-20 13:34:18,20,9,2018
Lycorma delicatula,Pennsylvania,40.186663,-75.514416,2018-09-20 10:46:15,20,9,2018
